Date,Price
2015-03-10,94.169998
2015-03-11,94.470001
2015-03-12,94.099998
2015-03-13,95.389999
2015-03-16,94.900002
2015-03-17,95.900002
2015-03-18,96.010002
2015-03-19,98.209999
2015-03-20,98.279999
2015-03-23,97.910004
2015-03-24,97.900002
2015-03-25,96.980003
2015-03-26,95.510002
2015-03-27,95.099998
2015-03-30,96
2015-03-31,96.529999
2015-04-01,96.599998
2015-04-02,96.75
2015-04-06,97.440002
2015-04-07,98.389999
2015-04-08,97.480003
2015-04-09,96.980003
2015-04-10,96.739998
2015-04-13,97.220001
2015-04-14,96.580002
2015-04-15,97.080002
2015-04-16,97
2015-04-17,96.129997
2015-04-20,96.580002
2015-04-21,97.730003
2015-04-22,96.910004
2015-04-23,96.809998
2015-04-24,97.510002
2015-04-27,98.57
2015-04-28,97.029999
2015-04-29,97.379997
2015-04-30,97.300003
2015-05-01,96.330002
2015-05-04,96.959999
2015-05-05,97.260002
2015-05-06,95.18
2015-05-07,94.730003
2015-05-08,95.830002
2015-05-11,95.589996
2015-05-12,94.68
2015-05-13,95.080002
2015-05-14,94.32
2015-05-15,95.339996
2015-05-18,95.970001
2015-05-19,96.360001
2015-05-20,96.910004
2015-05-21,97
2015-05-22,96.730003
2015-05-26,96.599998
2015-05-27,96.169998
2015-05-28,96.459999
2015-05-29,96.730003
2015-06-01,96.790001
2015-06-02,96.510002
2015-06-03,95.370003
2015-06-04,94.040001
2015-06-05,93
2015-06-08,92.830002
2015-06-09,92.290001
2015-06-10,92.82
2015-06-11,93.050003
2015-06-12,92.93
2015-06-15,92.099998
2015-06-16,92.019997
2015-06-17,92.519997
2015-06-18,93.330002
2015-06-19,94.57
2015-06-22,93.889999
2015-06-23,93.330002
2015-06-24,92.440002
2015-06-25,91.949997
2015-06-26,90.25
2015-06-29,90.529999
2015-06-30,90.519997
2015-07-01,90.040001
2015-07-02,90.849998
2015-07-06,91.339996
2015-07-07,92.169998
2015-07-08,93.660004
2015-07-09,93.82
2015-07-10,92.669998
2015-07-13,93.300003
2015-07-14,93.029999
2015-07-15,92.93
2015-07-16,93.379997
2015-07-17,94.650002
2015-07-20,93.739998
2015-07-21,93.019997
2015-07-22,92.239998
2015-07-23,92.589996
2015-07-24,91.309998
2015-07-27,91.260002
2015-07-28,92.599998
2015-07-29,92.82
2015-07-30,93.220001
2015-07-31,94.449997
2015-08-03,94.900002
2015-08-04,95.129997
2015-08-05,93.860001
2015-08-06,94.059998
2015-08-07,94.150002
2015-08-10,95.290001
2015-08-11,95.059998
2015-08-12,95.239998
2015-08-13,96.830002
2015-08-14,96.970001
2015-08-17,98.07
2015-08-18,98.339996
2015-08-19,97.849998
2015-08-20,98.099998
2015-08-21,97.400002
2015-08-24,95.57
2015-08-25,94.080002
2015-08-26,91.160004
2015-08-27,92.480003
2015-08-28,92.919998
2015-08-31,92.519997
2015-09-01,90.519997
2015-09-02,89.790001
2015-09-03,89.199997
2015-09-04,88.889999
2015-09-08,89.099998
2015-09-09,90.209999
2015-09-10,88.949997
2015-09-11,88.5
2015-09-14,89.440002
2015-09-15,89.709999
2015-09-16,90.220001
2015-09-17,91.07
2015-09-18,91.650002
2015-09-21,91.949997
2015-09-22,91.629997
2015-09-23,91.110001
2015-09-24,90.940002
2015-09-25,91.360001
2015-09-28,91.68
2015-09-29,91.540001
2015-09-30,91.790001
2015-10-01,93.18
2015-10-02,92.410004
2015-10-05,93.669998
2015-10-06,94.580002
2015-10-07,94.120003
2015-10-08,93.589996
2015-10-09,94.989998
2015-10-12,94.720001
2015-10-13,95.169998
2015-10-14,95.220001
2015-10-15,95.190002
2015-10-16,96.639999
2015-10-19,96.440002
2015-10-20,96.639999
2015-10-21,97.120003
2015-10-22,96.989998
2015-10-23,97.870003
2015-10-26,96.290001
2015-10-27,95.980003
2015-10-28,95.720001
2015-10-29,94.389999
2015-10-30,94.449997
2015-11-02,94.889999
2015-11-03,94.639999
2015-11-04,95.279999
2015-11-05,95.730003
2015-11-06,93.559998
2015-11-09,91
2015-11-10,91.620003
2015-11-11,92.610001
2015-11-12,92.959999
2015-11-13,92.199997
2015-11-16,91.709999
2015-11-17,93.32
2015-11-18,91.82
2015-11-19,92.410004
2015-11-20,93.5
2015-11-23,93.620003
2015-11-24,92.690002
2015-11-25,92.849998
2015-11-27,92.5
2015-11-30,92.599998
2015-12-01,93.120003
2015-12-02,93.349998
2015-12-03,91.589996
2015-12-04,90.879997
2015-12-07,91.760002
2015-12-08,91.739998
2015-12-09,91.769997
2015-12-10,92.059998
2015-12-11,90.389999
2015-12-14,90.209999
2015-12-15,90.830002
2015-12-16,91.699997
2015-12-17,92.980003
2015-12-18,92.809998
2015-12-21,92.440002
2015-12-22,92.239998
2015-12-23,93.099998
2015-12-24,94.290001
2015-12-28,94.010002
2015-12-29,94.910004
2015-12-30,95.110001
2015-12-31,94.839996
2016-01-04,93.279999
2016-01-05,93.639999
2016-01-06,93.739998
2016-01-07,93.040001
2016-01-08,93.620003
2016-01-11,93.57
2016-01-12,94.32
2016-01-13,93.690002
2016-01-14,93.389999
2016-01-15,93.809998
2016-01-19,94.269997
2016-01-20,94.720001
2016-01-21,93.290001
2016-01-22,93.540001
2016-01-25,94.699997
2016-01-26,94.099998
2016-01-27,94.360001
2016-01-28,94.940002
2016-01-29,97
2016-02-01,98.330002
2016-02-02,98.949997
2016-02-03,100
2016-02-04,101
2016-02-05,100
2016-02-08,100.449997
2016-02-09,100
2016-02-10,100.459999
2016-02-11,100.080002
2016-02-12,99.120003
2016-02-16,99.160004
2016-02-17,99.580002
2016-02-18,99.139999
2016-02-19,100.260002
2016-02-22,100.529999
2016-02-23,100.68
2016-02-24,100.989998
2016-02-25,101.870003
2016-02-26,102.18
2016-02-29,99.769997
2016-03-01,100.660004
2016-03-02,99.519997
2016-03-03,100.5
2016-03-04,100.5
2016-03-07,101.949997
2016-03-08,102.830002
2016-03-09,103.349998
2016-03-10,104.010002
2016-03-11,104.660004
2016-03-14,104.25
2016-03-15,104.099998
2016-03-16,104.290001
2016-03-17,105.690002
2016-03-18,106.709999
2016-03-21,105.220001
2016-03-22,105.029999
2016-03-23,104.970001
2016-03-24,105.400002
2016-03-28,106.029999
2016-03-29,105.739998
2016-03-30,107.419998
2016-03-31,107.029999
2016-04-01,107.25
2016-04-04,108.080002
2016-04-05,107.230003
2016-04-06,105.339996
2016-04-07,105.25
2016-04-08,105.629997
2016-04-11,106.260002
2016-04-12,105.730003
2016-04-13,106.550003
2016-04-14,105.629997
2016-04-15,105.699997
2016-04-18,106.220001
2016-04-19,106.75
2016-04-20,107.040001
2016-04-21,104.25
2016-04-22,102.599998
2016-04-25,102.93
2016-04-26,103.440002
2016-04-27,103.870003
2016-04-28,103.93
2016-04-29,104.440002
2016-05-02,105.57
2016-05-03,106.309998
2016-05-04,106.239998
2016-05-05,107.110001
2016-05-06,106.870003
2016-05-09,106.550003
2016-05-10,107.220001
2016-05-11,107.489998
2016-05-12,107.449997
2016-05-13,108.099998
2016-05-16,107.43
2016-05-17,107.620003
2016-05-18,105.410004
2016-05-19,103.660004
2016-05-20,105.379997
2016-05-23,105.379997
2016-05-24,104.489998
2016-05-25,104.959999
2016-05-26,105.050003
2016-05-27,106.389999
2016-05-31,106.68
2016-06-01,107.190002
2016-06-02,107.400002
2016-06-03,108.290001
2016-06-06,109.510002
2016-06-07,109.389999
2016-06-08,109.190002
2016-06-09,109.940002
2016-06-10,110.769997
2016-06-13,110.610001
2016-06-14,110.18
2016-06-15,110.860001
2016-06-16,109.919998
2016-06-17,110.589996
2016-06-20,111.099998
2016-06-21,109.959999
2016-06-22,110.129997
2016-06-23,109.519997
2016-06-24,109.029999
2016-06-27,109.949997
2016-06-28,111.5
2016-06-29,111.910004
2016-06-30,112.360001
2016-07-01,115.019997
2016-07-05,114.720001
2016-07-06,115.110001
2016-07-07,115.080002
2016-07-08,113.199997
2016-07-11,114.150002
2016-07-12,113.809998
2016-07-13,113.279999
2016-07-14,112.970001
2016-07-15,113.029999
2016-07-18,113.550003
2016-07-19,113.639999
2016-07-20,113.400002
2016-07-21,112.550003
2016-07-22,113.239998
2016-07-25,114.779999
2016-07-26,114.68
2016-07-27,113.510002
2016-07-28,112.400002
2016-07-29,112.900002
2016-08-01,113.440002
2016-08-02,113.029999
2016-08-03,112.779999
2016-08-04,112.260002
2016-08-05,111.919998
2016-08-08,110.790001
2016-08-09,110.559998
2016-08-10,110.57
2016-08-11,110.470001
2016-08-12,111.029999
2016-08-15,110.739998
2016-08-16,109.040001
2016-08-17,107.860001
2016-08-18,109.239998
2016-08-19,110.129997
2016-08-22,109.610001
2016-08-23,109.989998
2016-08-24,109.230003
2016-08-25,109.25
2016-08-26,109.529999
2016-08-29,107.459999
2016-08-30,108.059998
2016-08-31,106.970001
2016-09-01,107.099998
2016-09-02,107.059998
2016-09-06,108.550003
2016-09-07,109.419998
2016-09-08,109.150002
2016-09-09,109.07
2016-09-12,105.730003
2016-09-13,107.279999
2016-09-14,106.300003
2016-09-15,106.32
2016-09-16,107.209999
2016-09-19,108.5
2016-09-20,109.010002
2016-09-21,108.43
2016-09-22,111.099998
2016-09-23,111.169998
2016-09-26,111.230003
2016-09-27,111.110001
2016-09-28,109.650002
2016-09-29,109.010002
2016-09-30,108.160004
2016-10-03,106.949997
2016-10-04,105.629997
2016-10-05,103.449997
2016-10-06,102.790001
2016-10-07,103.629997
2016-10-10,102.919998
2016-10-11,103.589996
2016-10-12,102.57
2016-10-13,103.559998
2016-10-14,104.470001
2016-10-17,104.510002
2016-10-18,105.370003
2016-10-19,105.650002
2016-10-20,105.68
2016-10-21,105.199997
2016-10-24,105.32
2016-10-25,105.18
2016-10-26,105.629997
2016-10-27,105.57
2016-10-28,105.510002
2016-10-31,105.980003
2016-11-01,107.739998
2016-11-02,105.690002
2016-11-03,104.309998
2016-11-04,105.360001
2016-11-07,105.010002
2016-11-08,106.57
